Ticket ID,Ticket name,Ticket status,Create date,Ticket owner,Source,Category,Company ID,Amount,Customer Type,Duration being a customer (years),Status
3044,DMC,Closed,12/05/2020,Bill,Email,,1118746484,2328,One,2,Customer
3045,DMD,Closed,12/05/2020,Bill,Email,,1118746484,2328,One,2,Customer
3046,DME,Closed,11/05/2020,Bill,Email,,1118746484,2328,One,2,Customer
3047,DMF,Closed,05/05/2020,Bill,Email,,1118746484,2328,One,2,Customer
3048,DMG,Closed,03/05/2020,Bill,Email,,1118746484,2328,One,2,Customer
3049,DMH,Closed,03/05/2020,Bill,Email,,1118746484,2328,One,2,Customer
3050,DMI,Closed,03/05/2020,Bill,Email,,1118746484,2328,One,2,Customer
3051,DMJ,Closed,02/05/2020,Bill,Email,,1118746484,2328,One,2,Customer
3052,DMK,Closed,01/05/2020,Bill,Email,,1118746484,2328,One,2,Customer
3053,DML,Closed,01/05/2020,Bill,Email,,1118746484,2328,One,2,Customer
3054,DMM,Closed,28/04/2020,Bill,Email,,1118746484,2328,One,2,Customer
965,AKD,Closed,07/09/2020,Rob,Email,Page Update,918927087,6215,Three,0,Prospect
966,AKE,Closed,30/06/2020,Bill,Email,Page Update,918927087,6215,Three,0,Prospect
967,AKF,Closed,30/06/2020,Bill,Email,Page Update,918927087,6215,Three,0,Prospect
968,AKG,Closed,22/06/2020,Bill,Email,,918927087,6215,Three,0,Prospect
144,EO,Closed,03/06/2020,Bill,Email,,942625714,4796,Three,3,Customer
145,EP,Closed,05/05/2020,Bill,Email,,942625714,4796,Three,3,Customer
3367,DYN,Closed,24/11/2020,Rob,Web,Page Update,1243432296,3814,One,3,Customer
3368,DYO,Closed,02/11/2020,Rob,Web,Page Adding,1243432296,3814,One,3,Customer
3369,DYP,Closed,24/07/2020,Rob,Web,Page Adding,1243432296,3814,One,3,Customer
3370,DYQ,Closed,07/07/2020,Tony,Web,Page Update,1243432296,3814,One,3,Customer
917,AIH,Closed,23/12/2020,Rob,Web,Page Adding,918926918,2966,Two,2,Customer
918,AII,Closed,02/12/2020,Rob,Web,Page Adding,918926918,2966,Two,2,Customer
919,AIJ,Closed,01/12/2020,Rob,Web,Delivery Error,918926918,2966,Two,2,Customer
920,AIK,Closed,01/12/2020,Rob,Web,Page Update,918926918,2966,Two,2,Customer
921,AIL,Closed,30/11/2020,Rob,Web,General,918926918,2966,Two,2,Customer
922,AIM,Closed,14/09/2020,Rob,Web,Page Update,918926918,2966,Two,2,Customer
923,AIN,Closed,30/07/2020,Shane,Web,,918926918,2966,Two,2,Customer
924,AIO,Closed,22/07/2020,Rob,Web,Page Update,918926918,2966,Two,2,Customer
925,AIP,Closed,17/06/2020,Bill,Email,,918926918,2966,Two,2,Customer
926,AIQ,Closed,09/06/2020,Bill,Email,,918926918,2966,Two,2,Customer
927,AIR,Closed,09/06/2020,Bill,Email,Page Adding,918926918,2966,Two,2,Customer
928,AIS,Closed,09/06/2020,Bill,Email,,918926918,2966,Two,2,Customer
929,AIT,Closed,09/06/2020,Bill,Email,,918926918,2966,Two,2,Customer
930,AIU,Closed,02/06/2020,Bill,Email,,918926918,2966,Two,2,Customer
931,AIV,Closed,02/06/2020,Bill,Email,,918926918,2966,Two,2,Customer
932,AIW,Closed,26/05/2020,Bill,Email,,918926918,2966,Two,2,Customer
990,ALC,Closed,12/01/2021,Rob,Email,Information Request,1748073799,5650,Three,1,Customer
991,ALD,Closed,06/11/2020,James,Email,,1748073799,5650,Three,1,Customer
992,ALE,Closed,14/10/2020,Rob,Email,Page Adding,1748073799,5650,Three,1,Customer
2120,CCO,Closed,15/06/2020,Bill,Email,,943377118,6833,Two,5,Customer
441,PZ,Closed,28/05/2020,Bill,Email,,2257868011,5820,Three,2,Customer
3516,EEG,Closed,25/09/2020,Rob,Web,Page Update,2257868011,5820,Three,2,Customer
3517,EEH,Closed,24/08/2020,Rob,Web,Page Adding,2257868011,5820,Three,2,Customer
3518,EEI,Closed,30/06/2020,Bill,Web,General,2257868011,5820,Three,2,Customer
3519,EEJ,Closed,28/04/2020,Bill,Email,,2257868011,5820,Three,2,Customer
3753,ENJ,Closed,14/01/2021,Tony,Web,Delivery Error,2495519159,7571,Three,2,Customer
3754,ENK,Closed,14/01/2021,Tony,Web,Delivery Error,2495519159,7571,Three,2,Customer
3755,ENL,Closed,11/11/2020,Tony,Web,Page Update,2495519159,7571,Three,2,Customer
3756,ENM,Closed,11/11/2020,Tony,Web,,2495519159,7571,Three,2,Customer
3757,ENN,Closed,11/11/2020,Tony,Web,Page Update,2495519159,7571,Three,2,Customer
3758,ENO,Closed,06/11/2020,Tony,Web,Page Update,2495519159,7571,Three,2,Customer
3759,ENP,Closed,16/10/2020,Tony,Web,Page Update,2495519159,7571,Three,2,Customer
3760,ENQ,Closed,15/09/2020,Tony,Web,Information Request,2495519159,7571,Three,2,Customer
3761,ENR,Closed,27/08/2020,Tony,Web,Page Update,2495519159,7571,Three,2,Customer
3762,ENS,Closed,26/08/2020,Tony,Web,Page Update,2495519159,7571,Three,2,Customer
3763,ENT,Closed,20/08/2020,Tony,Web,General,2495519159,7571,Three,2,Customer
3764,ENU,Closed,18/08/2020,Rob,Web,Page Update,2495519159,7571,Three,2,Customer
3765,ENV,Closed,11/08/2020,Tony,Web,Page Update,2495519159,7571,Three,2,Customer
3766,ENW,Closed,11/08/2020,Tony,Web,Page Update,2495519159,7571,Three,2,Customer
3767,ENX,Closed,11/08/2020,Tony,Web,Page Update,2495519159,7571,Three,2,Customer
3768,ENY,Closed,04/08/2020,Tony,Web,Page Update,2495519159,7571,Three,2,Customer
3769,ENZ,Closed,04/08/2020,Tony,Web,Page Update,2495519159,7571,Three,2,Customer
3770,EOA,Closed,23/07/2020,Tony,Web,Page Update,2495519159,7571,Three,2,Customer
3771,EOB,Closed,23/07/2020,Tony,Web,,2495519159,7571,Three,2,Customer
3772,EOC,Closed,06/07/2020,Tony,Web,Page Update,2495519159,7571,Three,2,Customer
3773,EOD,Closed,17/06/2020,Bill,Email,,2495519159,7571,Three,2,Customer
3774,EOE,Closed,12/06/2020,Bill,Email,,2495519159,7571,Three,2,Customer
555,UJ,Closed,11/01/2021,Rob,Web,Page Adding,2493220092,5650,Two,1,Customer
556,UK,Closed,08/01/2021,James,Web,,2493220092,5650,Two,1,Customer
564,US,Closed,08/01/2021,James,Web,,2493220092,5650,Two,1,Customer
599,WB,Closed,08/01/2021,Rob,Web,Page Adding,2493220092,5650,Two,1,Customer
600,WC,Closed,08/01/2021,Rob,Web,Page Adding,2493220092,5650,Two,1,Customer
601,WD,Closed,08/01/2021,Rob,Web,Page Update,2493220092,5650,Two,1,Customer
602,WE,Closed,08/01/2021,Rob,Web,General,2493220092,5650,Two,1,Customer
603,WF,Closed,05/01/2021,Rob,Web,Page Adding,2493220092,5650,Two,1,Customer
604,WG,Closed,21/12/2020,Rob,Web,Page Update,2493220092,5650,Two,1,Customer
605,WH,Closed,17/12/2020,Rob,Web,,2493220092,5650,Two,1,Customer
606,WI,Closed,10/12/2020,Rob,Web,,2493220092,5650,Two,1,Customer
607,WJ,Closed,10/12/2020,Rob,Web,,2493220092,5650,Two,1,Customer
628,XE,Closed,10/12/2020,Rob,Web,Page Adding,2493220092,5650,Two,1,Customer
662,YM,Open,02/12/2020,Tony,Web,Page Adding,2493220092,5650,Two,1,Customer
663,YN,Open,02/12/2020,Tony,Web,Page Adding,2493220092,5650,Two,1,Customer
699,ZX,Closed,25/11/2020,James,Web,,2493220092,5650,Two,1,Customer
709,AAH,Closed,12/11/2020,Rob,Web,Delivery Error,2493220092,5650,Two,1,Customer
710,AAI,Closed,11/11/2020,Rob,Web,Page Adding,2493220092,5650,Two,1,Customer
736,ABI,Closed,10/11/2020,Tony,Web,Page Adding,2493220092,5650,Two,1,Customer
737,ABJ,Closed,04/11/2020,Rob,Web,Page Adding,918925877,5368,Two,1,Customer
892,AHI,Closed,26/11/2020,Steve,Email,,918926739,5531,Three,2,Customer
893,AHJ,Closed,24/06/2020,Tony,Email,General,918926739,5531,Three,2,Customer
894,AHK,Closed,14/05/2020,Bill,Email,,918926739,5531,Three,2,Customer
895,AHL,Closed,13/05/2020,Bill,Email,,918926739,5531,Three,2,Customer
896,AHM,Closed,13/05/2020,Bill,Email,,918926739,5531,Three,2,Customer
897,AHN,Closed,13/05/2020,Bill,Email,,918926739,5531,Three,2,Customer
898,AHO,Closed,13/05/2020,Bill,Email,,918926739,5531,Three,2,Customer
899,AHP,Closed,13/05/2020,Bill,Email,,918926739,5531,Three,2,Customer
900,AHQ,Closed,29/04/2020,Bill,Email,,918926739,5531,Three,2,Customer
901,AHR,Closed,29/04/2020,Bill,Email,,918926739,5531,Three,2,Customer
633,XJ,Closed,08/09/2020,Rob,Web,Page Update,918925725,9081,Two,2,Customer
634,XK,Closed,21/07/2020,Rob,Web,Page Update,918925725,9081,Two,2,Customer
635,XL,Closed,21/07/2020,Rob,Web,Page Update,918925725,9081,Two,2,Customer
745,ABR,Closed,13/05/2020,Bill,Email,,918926238,3390,Three,0,Prospect
746,ABS,Closed,05/05/2020,Bill,Email,,918926238,3390,Three,0,Prospect
636,XM,Closed,30/12/2020,Rob,Email,,918925730,8814,Three,2,Customer
426,PK,Closed,30/04/2020,Bill,Email,,1792884666,5933,Three,2,Customer
3446,EBO,Closed,17/08/2020,Rob,Web,Page Adding,1792884666,5933,Three,2,Customer
3447,EBP,Closed,11/06/2020,Bill,Email,,1792884666,5933,Three,2,Customer
143,EN,Closed,04/06/2020,Bill,Email,,942625700,9805,Three,3,Customer
1868,BSW,Closed,08/12/2020,Rob,Web,Delivery Error,942625700,9805,Three,3,Customer
1869,BSX,Closed,26/11/2020,Rob,Web,,942625700,9805,Three,3,Customer
3999,EWV,Closed,09/06/2020,Bill,Email,,3977506424,5594,Three,0,Prospect
270,JK,Closed,27/05/2020,Bill,Email,,943377174,7739,Two,4,Customer
2467,CPX,Closed,24/11/2020,Rob,Email,Page Update,943377174,7739,Two,4,Customer
2468,CPY,Closed,18/11/2020,Rob,Email,Page Adding,943377174,7739,Two,4,Customer
2469,CPZ,Closed,17/09/2020,Rob,Email,Page Adding,943377174,7739,Two,4,Customer
2470,CQA,Closed,15/07/2020,Tony,Email,Page Update,943377174,7739,Two,4,Customer
2471,CQB,Closed,14/07/2020,Rob,Email,Page Adding,943377174,7739,Two,4,Customer
2472,CQC,Closed,12/06/2020,Bill,Email,,943377174,7739,Two,4,Customer
2473,CQD,Closed,27/04/2020,Bill,Email,,943377174,7739,Two,4,Customer
744,ABQ,Closed,09/12/2020,Lee,Web,Page Adding,918926348,6780,Two,1,Customer
756,ACC,Closed,03/12/2020,Rob,Web,Page Adding,918926348,6780,Two,1,Customer
837,AFF,Closed,06/05/2020,Bill,Email,,918926348,6780,Two,1,Customer
2567,CTT,Closed,13/08/2020,Rob,Email,Page Update,943377282,5005,Two,4,Customer
399,OJ,Closed,03/06/2020,Bill,Email,,1162169099,7063,Two,3,Customer
400,OK,Closed,19/05/2020,Bill,Email,,1162169099,7063,Two,3,Customer
401,OL,Closed,12/05/2020,Bill,Email,,1162169099,7063,Two,3,Customer
402,OM,Closed,12/05/2020,Bill,Email,,1162169099,7063,Two,3,Customer
403,ON,Closed,06/05/2020,Bill,Email,,1162169099,7063,Two,3,Customer
404,OO,Closed,06/05/2020,Bill,Email,,1162169099,7063,Two,3,Customer
3309,DWH,Closed,18/12/2020,Tony,Email,Page Update,1162169099,7063,Two,3,Customer
3310,DWI,Closed,13/07/2020,Tony,Web,Page Update,1162169099,7063,Two,3,Customer
3311,DWJ,Closed,17/06/2020,Bill,Email,,1162169099,7063,Two,3,Customer
3312,DWK,Closed,15/06/2020,Bill,Email,,1162169099,7063,Two,3,Customer
593,VV,Open,15/01/2021,Rob,Email,Page Adding,918925579,12029,Three,2,Customer
594,VW,Closed,04/01/2021,Rob,Email,Page Adding,918925579,12029,Three,2,Customer
595,VX,Closed,04/12/2020,James,Email,,918925579,12029,Three,2,Customer
596,VY,Closed,29/09/2020,Rob,Web,Page Update,918925579,12029,Three,2,Customer
597,VZ,Closed,26/06/2020,Bill,Email,Page Update,918925579,12029,Three,2,Customer
598,WA,Closed,19/06/2020,Bill,Email,,918925579,12029,Three,2,Customer
838,AFG,Closed,17/12/2020,Rob,Web,Page Update,919060491,6780,Two,1,Customer
3970,EVS,Closed,09/09/2020,Tony,Web,General,2848044557,5650,Two,0,Prospect
3971,EVT,Closed,21/07/2020,Tony,Web,Page Adding,2848044557,5650,Two,0,Prospect
149,ET,Closed,16/09/2020,Tony,Email,Page Adding,943377131,22544,Three,5,Customer
176,FU,Closed,30/06/2020,Bill,Email,Page Adding,943377131,22544,Three,5,Customer
204,GW,Closed,17/12/2020,Rob,Email,Page Adding,943377131,22544,Three,5,Customer
211,HD,Closed,14/01/2021,Rob,Email,Page Adding,943377131,22544,Three,5,Customer
212,HE,Closed,04/06/2020,Bill,Email,,943377131,22594,Three,5,Customer
213,HF,Closed,02/06/2020,Bill,Email,,943377131,22594,Three,5,Customer
214,HG,Closed,02/06/2020,Bill,Email,,943377131,22594,Three,5,Customer
215,HH,Closed,02/06/2020,Bill,Email,,943377131,22594,Three,5,Customer
216,HI,Closed,01/06/2020,Bill,Email,,943377131,22594,Three,5,Customer
217,HJ,Closed,28/05/2020,Tony,Email,Page Adding,943377131,22594,Three,5,Customer
218,HK,Closed,26/05/2020,Bill,Email,,943377131,22594,Three,5,Customer
219,HL,Closed,26/05/2020,Bill,Email,,943377131,22594,Three,5,Customer
220,HM,Closed,19/05/2020,Bill,Email,,943377131,22594,Three,5,Customer
221,HN,Closed,15/05/2020,Bill,Email,,943377131,22594,Three,5,Customer
222,HO,Closed,15/05/2020,Bill,Email,,943377131,22594,Three,5,Customer
223,HP,Closed,14/05/2020,Bill,Email,,943377131,22594,Three,5,Customer
224,HQ,Closed,13/05/2020,Bill,Email,,943377131,22594,Three,5,Customer
225,HR,Closed,08/05/2020,Bill,Email,,943377131,22594,Three,5,Customer
226,HS,Closed,08/05/2020,Bill,Email,,943377131,22594,Three,5,Customer
227,HT,Closed,07/05/2020,Bill,Email,,943377131,22594,Three,5,Customer
228,HU,Closed,06/05/2020,Bill,Email,,943377131,22594,Three,5,Customer
229,HV,Closed,05/05/2020,Bill,Email,,943377131,22594,Three,5,Customer
230,HW,Closed,05/05/2020,Bill,Email,,943377131,22594,Three,5,Customer
231,HX,Closed,04/05/2020,Bill,Email,,943377131,22594,Three,5,Customer
232,HY,Closed,04/05/2020,Bill,Email,,943377131,22594,Three,5,Customer
233,HZ,Closed,30/04/2020,Bill,Email,,943377131,22594,Three,5,Customer
234,IA,Closed,27/04/2020,Bill,Email,,943377131,22594,Three,5,Customer
235,IB,Closed,27/04/2020,Bill,Email,,943377131,22594,Three,5,Customer
236,IC,Closed,27/04/2020,Bill,Email,,943377131,22594,Three,5,Customer
237,ID,Closed,27/04/2020,Bill,Email,,943377131,22594,Three,5,Customer
238,IE,Closed,27/04/2020,Bill,Email,,943377131,22594,Three,5,Customer
239,IF,Closed,27/04/2020,Bill,Email,,943377131,22594,Three,5,Customer
240,IG,Closed,27/04/2020,Bill,Email,,943377131,22594,Three,5,Customer
391,OB,Closed,07/08/2020,Rob,Email,Page Adding,943377131,22594,Three,5,Customer
392,OC,Closed,14/09/2020,Tony,Email,General,943377131,22594,Three,5,Customer
393,OD,Closed,22/09/2020,Rob,Email,Page Adding,943377131,22594,Three,5,Customer
394,OE,Closed,30/09/2020,Tony,Email,Page Adding,943377131,22594,Three,5,Customer
395,OF,Closed,06/10/2020,Rob,Email,General,943377131,22594,Three,5,Customer
2159,CEB,Closed,25/06/2020,Tony,Email,Page Adding,943377131,22594,Three,5,Customer
2160,CEC,Closed,15/01/2021,Rob,Email,Page Update,943377131,22594,Three,5,Customer
2161,CED,Closed,13/01/2021,Rob,Web,General,943377131,22594,Three,5,Customer
2162,CEE,Closed,12/01/2021,Rob,Web,Page Adding,943377131,22594,Three,5,Customer
2163,CEF,Closed,11/01/2021,Tony,Web,Page Update,943377131,22594,Three,5,Customer
2164,CEG,Closed,06/01/2021,Rob,Web,Page Adding,943377131,22594,Three,5,Customer
2165,CEH,Closed,06/01/2021,James,Web,,943377131,22594,Three,5,Customer
2166,CEI,Closed,30/12/2020,Tony,Web,Page Update,943377131,22594,Three,5,Customer
2167,CEJ,Closed,30/12/2020,James,Web,Page Update,943377131,22594,Three,5,Customer
2168,CEK,Closed,29/12/2020,Tony,Web,Page Adding,943377131,22594,Three,5,Customer
2169,CEL,Closed,21/12/2020,Tony,Web,Page Adding,943377131,22594,Three,5,Customer
2170,CEM,Closed,21/12/2020,Rob,Web,Page Adding,943377131,22594,Three,5,Customer
2171,CEN,Closed,17/12/2020,Tony,Web,Page Update,943377131,22594,Three,5,Customer
2172,CEO,Closed,16/12/2020,Tony,Web,Page Adding,943377131,22594,Three,5,Customer
2173,CEP,Closed,15/12/2020,Tony,Web,General,943377131,22594,Three,5,Customer
2174,CEQ,Closed,15/12/2020,Rob,Web,Page Adding,943377131,22594,Three,5,Customer
2175,CER,Closed,14/12/2020,Tony,Web,Page Adding,943377131,22594,Three,5,Customer
2176,CES,Closed,14/12/2020,Tony,Web,Page Adding,943377131,22594,Three,5,Customer
2177,CET,Closed,14/12/2020,James,Web,,943377131,22594,Three,5,Customer
2178,CEU,Closed,10/12/2020,Tony,Web,Page Adding,943377131,22594,Three,5,Customer
2179,CEV,Closed,08/12/2020,Tony,Web,Page Adding,943377131,22594,Three,5,Customer
2180,CEW,Closed,08/12/2020,Tony,Web,Page Adding,943377131,22594,Three,5,Customer
2181,CEX,Closed,07/12/2020,Rob,Web,Page Update,943377131,22594,Three,5,Customer
2182,CEY,Closed,07/12/2020,Rob,Web,Page Adding,943377131,22594,Three,5,Customer
2183,CEZ,Closed,07/12/2020,Rob,Web,Page Adding,943377131,22594,Three,5,Customer
2184,CFA,Closed,01/12/2020,Tony,Web,Page Update,943377131,22594,Three,5,Customer
2185,CFB,Closed,27/11/2020,Rob,Web,Page Adding,943377131,22594,Three,5,Customer
2186,CFC,Closed,19/11/2020,Tony,Web,Page Update,943377131,22594,Three,5,Customer
2187,CFD,Closed,12/11/2020,Tony,Web,Page Adding,943377131,22594,Three,5,Customer
2188,CFE,Closed,29/10/2020,Tony,Web,Page Update,943377131,22594,Three,5,Customer
2189,CFF,Closed,23/10/2020,Rob,Web,Page Adding,943377131,22594,Three,5,Customer
2190,CFG,Closed,21/10/2020,Rob,Web,General,943377131,22594,Three,5,Customer
2191,CFH,Closed,20/10/2020,Rob,Web,Page Update,943377131,22594,Three,5,Customer
2192,CFI,Closed,20/10/2020,Rob,Web,General,943377131,22594,Three,5,Customer
2193,CFJ,Closed,19/10/2020,Rob,Web,Page Adding,943377131,22594,Three,5,Customer
2194,CFK,Closed,07/10/2020,Tony,Web,General,943377131,22594,Three,5,Customer
2195,CFL,Closed,05/10/2020,Tony,Web,Page Adding,943377131,22594,Three,5,Customer
2196,CFM,Closed,05/10/2020,Rob,Web,Page Adding,943377131,22594,Three,5,Customer
2197,CFN,Closed,05/10/2020,Rob,Web,Page Adding,943377131,22594,Three,5,Customer
2198,CFO,Closed,05/10/2020,Rob,Web,Page Update,943377131,22594,Three,5,Customer
2199,CFP,Closed,30/09/2020,Tony,Web,General,943377131,22594,Three,5,Customer
2200,CFQ,Closed,30/09/2020,Tony,Web,Page Adding,943377131,22594,Three,5,Customer
2201,CFR,Closed,30/09/2020,Rob,Web,Page Update,943377131,22594,Three,5,Customer
2202,CFS,Closed,25/09/2020,Tony,Web,Page Adding,943377131,22594,Three,5,Customer
2203,CFT,Closed,22/09/2020,Tony,Web,Page Update,943377131,22594,Three,5,Customer
2204,CFU,Closed,21/09/2020,Rob,Web,Page Update,943377131,22594,Three,5,Customer
2205,CFV,Closed,20/09/2020,Rob,Web,Page Update,943377131,22594,Three,5,Customer
2206,CFW,Closed,18/09/2020,Tony,Email,Page Adding,943377131,22594,Three,5,Customer
2207,CFX,Closed,15/09/2020,Tony,Web,Page Update,943377131,22594,Three,5,Customer
2208,CFY,Closed,14/09/2020,Tony,Web,Page Update,943377131,22594,Three,5,Customer
2209,CFZ,Closed,14/09/2020,Tony,Web,,943377131,22594,Three,5,Customer
2210,CGA,Closed,09/09/2020,Rob,Email,Page Update,943377131,22594,Three,5,Customer
2211,CGB,Closed,08/09/2020,Tony,Web,Page Adding,943377131,22594,Three,5,Customer
2212,CGC,Closed,08/09/2020,Tony,Web,Page Adding,943377131,22594,Three,5,Customer
2213,CGD,Closed,04/09/2020,Rob,Web,Page Update,943377131,22594,Three,5,Customer
2214,CGE,Closed,02/09/2020,Tony,Web,Page Adding,943377131,22594,Three,5,Customer
2215,CGF,Closed,27/08/2020,Rob,Web,Page Adding,943377131,22594,Three,5,Customer
2216,CGG,Closed,26/08/2020,Tony,Web,Page Adding,943377131,22594,Three,5,Customer
2217,CGH,Closed,26/08/2020,Tony,Web,Page Update,943377131,22594,Three,5,Customer
2218,CGI,Closed,24/08/2020,Rob,Web,Page Adding,943377131,22594,Three,5,Customer
2219,CGJ,Closed,20/08/2020,Tony,Web,General,943377131,22594,Three,5,Customer
2220,CGK,Closed,19/08/2020,Rob,Email,Page Update,943377131,22594,Three,5,Customer
2221,CGL,Closed,18/08/2020,Tony,Web,Page Update,943377131,22594,Three,5,Customer
2222,CGM,Closed,14/08/2020,Tony,Web,,943377131,22594,Three,5,Customer
2223,CGN,Closed,14/08/2020,Tony,Web,,943377131,22594,Three,5,Customer
2224,CGO,Closed,14/08/2020,Tony,Web,,943377131,22594,Three,5,Customer
2225,CGP,Closed,13/08/2020,Tony,Web,Page Adding,943377131,22594,Three,5,Customer
2226,CGQ,Closed,13/08/2020,Rob,Web,Page Adding,943377131,22594,Three,5,Customer
2227,CGR,Closed,13/08/2020,Rob,Web,Page Adding,943377131,22594,Three,5,Customer
2228,CGS,Closed,10/08/2020,Rob,Web,Page Update,943377131,22594,Three,5,Customer
2229,CGT,Closed,31/07/2020,Tony,Web,,943377131,22594,Three,5,Customer
2230,CGU,Closed,31/07/2020,Tony,Web,Page Update,943377131,22594,Three,5,Customer
2231,CGV,Closed,28/07/2020,Tony,Email,Page Update,943377131,22594,Three,5,Customer
2232,CGW,Closed,28/07/2020,Steve,Web,Page Update,943377131,22594,Three,5,Customer
2233,CGX,Closed,28/07/2020,Steve,Web,Page Adding,943377131,22594,Three,5,Customer
2234,CGY,Closed,24/07/2020,Tony,Web,Page Adding,943377131,22594,Three,5,Customer
2235,CGZ,Closed,21/07/2020,Tony,Web,Page Update,943377131,22594,Three,5,Customer
2236,CHA,Closed,17/07/2020,Rob,Email,General,943377131,22594,Three,5,Customer
2237,CHB,Closed,13/07/2020,Tony,Web,Page Adding,943377131,22594,Three,5,Customer
2238,CHC,Closed,09/07/2020,Tony,Web,Page Update,943377131,22594,Three,5,Customer
2239,CHD,Closed,08/07/2020,Rob,Web,Page Adding,943377131,22594,Three,5,Customer
2240,CHE,Closed,02/07/2020,Tony,Email,Delivery Error,943377131,22594,Three,5,Customer
2241,CHF,Closed,25/06/2020,Tony,Email,Page Adding,943377131,22594,Three,5,Customer
2242,CHG,Closed,24/06/2020,Tony,Email,General,943377131,22594,Three,5,Customer
2243,CHH,Closed,23/06/2020,Bill,Email,,943377131,22594,Three,5,Customer
2244,CHI,Closed,22/06/2020,Bill,Email,,943377131,22594,Three,5,Customer
2245,CHJ,Closed,22/06/2020,Bill,Email,,943377131,22594,Three,5,Customer
2246,CHK,Closed,16/06/2020,Bill,Email,,943377131,22594,Three,5,Customer
2247,CHL,Closed,16/06/2020,Bill,Email,,943377131,22594,Three,5,Customer
2248,CHM,Closed,16/06/2020,Bill,Email,,943377131,22594,Three,5,Customer
2249,CHN,Closed,15/06/2020,Bill,Email,,943377131,22594,Three,5,Customer
2250,CHO,Closed,12/06/2020,Bill,Email,,943377131,22594,Three,5,Customer
2251,CHP,Closed,12/06/2020,Bill,Email,,943377131,22594,Three,5,Customer
2252,CHQ,Closed,11/06/2020,Bill,Email,,943377131,22594,Three,5,Customer
